business_id,noiseLevel
5cXym2kMtJgKeaxdF2SrJA,1
Mj453xsWDpBpCxMWkfE7Cw,1
tuUX96eC3SBnNKNO7l6rew,0
jV-p3USnEP9WwOGDgzkYTA,3
QbtJvTQfTFbPqBhjkI59BA,1
G1ynW1gclKMClO4ItTkSGg,1
e7207sqC-pSn6GIf31ikhQ,1
StjoUqNzKRRuPAdMFfoVug,0
hPfszfTC6xu9Ysd3sIHm8Q,1
aZshH0IfszzZyXkoVLPVuw,0
ZW5ReCY3B9_TekUYWhr7HA,1
C1p3eAhzX3w8VxsJKH3iXw,1
ULGotJu_NkKFBIpsoA_SUA,1
Pe-vwHAn4Gnxp8g6e4HFLQ,1
bqy16ebrqbRMW0BTOnUEnA,1
m5j14qH-kVR9AUkd9rPn_A,1
lKYJ5TXFwvcfP_Gp73ZWzg,1
Twcjx4ofM9GWwXN6LVGSzw,1
l8N9UHVcFmgpJOez8z6rKw,3
GUEWBcErEzW-YYREq4ct6w,0
8yAVuMwtijEosdjiCrtyXQ,1
5Qr0XNS4UPLoA22rY0ph5A,1
rEAFZFziiOWxSLsOLohccQ,1
aCNiO3KPX-nB2vdSRFjxdQ,0
OLiq1Ud76KyaBry257YX3w,0
VPcFNI-6HICR5SJM--KjNA,1
STsUiDyyQCdaLIM5owjeWg,2
uuuNWBNHdYk8EOwjxmI8OA,1
UKH8zXhXUXR8pJs8ENpjow,1
O7oel6U2R9egvZcW9qNrww,0
-i_WVm2yfuY0lS0zpEl9ZA,1
8hxYo3mNoxgqjomQxwMYDQ,1
LrrJW6ejsVL7hADfFy87Eg,1
4dCOilGYflzGzizOPKyvow,1
BWmex2gxmeWWFwb6hjKm5Q,2
eH4f7_hN8qzamuXBOvVLdg,1
S-oLPRdhlyL5HAknBKTUcQ,1
AGul9F9ln7hm2NCYyqzppA,2
8igSEuGdCMLFrwwXgU38kg,1
FHNzaHrGXMwgQHwQh3JJzQ,0
VIW-4GDAKGaXUdLtTVSFqQ,1
U5Ow3ffmrG4MmTZLK6jd-g,1
wtbjXG0bk7i3cho_FClIeQ,0
VraSwdw04w1LASF1xRBkdw,1
V0HFqgI1pidUghIqE09s-A,0
LtKnPNxNAweSe7KYadnkzA,1
-v0d7t-7AjNzn9GzdZZGDw,0
NPiLy71qqXzb45k9eQOgCQ,1
CDqPVVvQtVncNQGydnZy7A,2
RB4ZbZ5MkwfOrZ3Y7OczHQ,1
1mkDrJRu3VABKy95gxD-Hg,1
y5v2vmVlWZS-o9q-c1Wb-g,1
Sl-AdSqrp9LJnv5EiSxo2w,1
2QBD8wYCrwgOGRfHKvS23w,1
RwMLuOkImBIqqYj4SSKSPg,2
n3wrsVdN4V60jFLxmMqv8g,0
udl3Dd4UrUEEAxhuDwnmdw,1
UDyScSvpzBEgOGs6HAXcRg,1
wOk2b8zUHWylJOd6FtNsRw,1
weTCE_BNaPCPAp89yoEvbg,1
ey9c-TjWXgTJ5OlD0HPd_A,0
mir6XNWwGueIvagxKAtYeA,0
kZh-0f291AiayMgs1EqwIQ,1
4a9Rypytzdz9NZuGMS2ZYw,2
lkvHG6proAFP8_evKhdxKA,1
SbWqeztXrCTsYMsf6KGYvg,0
3U2xuNVUApXMCvFmp59GYw,3
qLCrPakPU9uArigtDu-KiQ,1
L6hkMaZ1tAPF4sW1WmdQLQ,1
_FmFqEDwSzyTov_BDeaHbA,1
t5DQeB3dORfNwx9otGUrSA,2
t8VqC6vO_hLkxZlwC7Xdzg,3
rGSG7ZJadVZRj4lxPBAn1w,1
VdfytVHrnTlOxWaNpDeVHg,1
jX5cv3SijJ50oIKji19ecg,0
xQa5zc4izpBlfNiEnc1yCQ,1
JlMYSLiLnpWiihmzZkQS-w,1
3ECiKRkd3KXO48GdDTp_8g,1
cr84hpeFeas6N6VGV7Iu3A,1
aYZq1sV8iQeHZfj_MB2Twg,3
lKqAJvVKqyO88TmxX1KL5A,1
UOtoOybZ5vAB4aXBLc57vA,1
pYZnKIv0z-UxrpgBjp_z1w,0
j6UKGPWplhstVbFEabXlKA,1
9oazldZAs3CkkhcGri1Isg,1
__sXvAzVGUsK6AyzT19v6g,0
ivq-9aKvAm9IBWX0TnLwgg,2
yi1LdN8dBh3TLN1hTTOrGw,0
85ouR47Yn4H9slu-MmbXFQ,1
0_Pf9QamQjVe6EB4abRaaw,2
K8md000ZZrGywrvmKkQdQg,1
--GM_ORV2cYS-h38DSaCLw,2
vVnI45E5jG9yW37B92_oYA,0
Gy_XiWqkJM8JMaKk_sgXOw,1
Iojwvqi475VZ7n27LGfnBw,1
Lb17BCffIA3kLXMjA9UlgQ,2
xLy3aWEbtpoUSVdjuHBS0A,1
bgxRrIG-lMfptXUcgl9UsQ,0
bBxctA7YVbZgpExmsVK7tg,0
9_1N2SoNoS3DGV9V-4kndw,1
pa-C-Vsk9ntuXBGjTr0tBQ,1
5V4TsVp5S8FVDo_guJgNzw,1
8wSccCMGNpx2j6yGVraE8g,0
AtDAtsdzyLqHVpYzkOJ0tw,1
FrgRdfulQLpPRRVCk6A55g,1
9-KJZHOncSPnCcnvxF5QCw,1
dg4EMyM1feTEWfLPSbunrg,1
S1Gpj_cqlEzitBCGAXj5aA,1
4ermiVt4t8lbqUkRCFm4ig,0
jPxlzLWHc7mkvhw3YUXuZg,0
AP9WYVvWFZLlZ7fyzpd23g,0
lUUUqAg02Wzf6Fizc_fS7A,1
-8PU0Z4Q2Nc-sY0eBj4DiQ,1
YgBQEX8dB27FdYj7PaPhPw,1
qe1HlnWwBfOOy76_7sirkA,1
VbnCVDde6wpaUMDVjllHwA,1
baVE8JIAUSASu4GctKy46g,1
BfWKHtLz2n_dG46iivh7fQ,0
Y6ERro4P_wmneOWj07n94A,1
Ufo0Papm3oyoCfBvnsJH7g,1
L0lqG35gmZMKnPfpQnoLkg,2
f4kNNLU_0q_2J711jCN7dA,1
lO5sV5_wbUq31jlZkGAyXQ,1
MmgR-RZFMfqR0r5UZIucVg,1
T-TES2u1IA2THb8uBhNdCA,1
0k86wivw8-PnvUJzO5kEqw,2
QbLCALa347d6D09WJ37HXQ,0
hPJgmPd3ADBhcDBP3aAKVw,1
MkSF0SJUMj2A3ewUhUUBvw,1
2NpoKiship3R6lqexwbFVw,0
08n9bygXHb837Fm74Bvqxw,1
wFJFBZDMcV0hBMYOx88IYQ,1
fmnE6VQLBhgIrb6RBuqmjA,1
WdhQvQbGd2HAiZ2UmlcVGA,1
cr__ihwxDQ7hyq2ZfX172Q,1
3BCsAgo_1i4xMuTyLKMLRQ,1
6JTxM3pZAaiauddFu88VpA,1
T2jCFJO6DjtWIXkI1lcaOw,0
wsFAym4o1O5zfMOM2a4inA,1
3SozmlI5K7xapJBE41Ah1g,0
5euk5_UKqnAWcrbOPNYt0g,0
PcfFrGL6NgS0gqneNE8R0A,1
0ED9PlLogo_HYWuoSRaTpw,1
qEP4pUOMWr3rMTP38QSX2g,1
Y60dmqHxbPsTw6bVF43iPw,0
l4qomOr-2ZDOjWXSZXpzZg,0
u5XWrLv6uo3i_rhxH4wLDA,1
S3fjIzV5VBEnmHdy3P6QTg,1
pa7UR7sUPYlxkUWZnA1-0A,1
laERkVWfXVeQcjMSNe65SA,2
NXP3DjkX3SMDPTpF50Zk4Q,3
5K52Ebki9ezeTmFe_HPPSA,0
6R3YPIg3xTHqHAK5qk_KnQ,3
1qTx9z8RMz7RIYKAfnpZ0A,1
10Jk5ilimXrfAq8JJ1gISg,1
eJ0kWgojWvS1IunOpzyfWg,2
m9PjH4Eckk3qZiZiCXpr6A,1
Wht6JaY_yLIb3usuPvSulA,1
TrOgTZ0DfmQxvpTehiNibQ,1
AnOb3EDRIwfVayPWddr78g,1
IN8BHY7zkhjUxUh4qnbrHg,0
Ypsh993XXes9DZ8Cpyq5Fw,1
1KRnx1P4gYlkpmezGTERaA,1
p18kOrlow-_hY_QZMQU8BA,1
1hkksm102yQY1DyfTPSzmA,1
BoTQepQTjGbTXA4g4Hj-WA,1
arkgHRBReRqIPUP1vuPz4g,1
IFBmiZwU4fyzosE4KG4jXg,0
364NaWNZN_2wEGr_5l77DA,1
EPb3FWs3mxQLUjGeMNP0SQ,2
BORPULADzZV6_LJZzcsywQ,2
WKpCl0GBUph7Rb5LKKh71Q,2
9u0ojF2Qx7jBX2d02G5YdQ,0
MesBAxNk_M7ISbBmVDiiWQ,1
6oVNFn3u-pkJAnDRqlckSg,1
QG56Fy7JQ_9XgAwtj7fhjw,3
jG1jcAeDw0pZTHCNC5kw_w,1
EVZXshc4g2TpXLJ-rwVzhw,1
FB-laNy21q5DKmT-cB0G8Q,1
rpK_kvpIoz-j-V-Nmn83mg,0
IEH1v6d2wP8EqQSrYfArtQ,1
-JgxoIIxZf0q-PGD7P96Fg,3
tvpWoW2jMU5K-BrJTJnIpg,1
xfWdUmrz2ha3rcigyITV0g,2
Ovf_Mj2t8rznC3-FeRHWdA,1
Sfc8Haz2Yri8Mo1L0E0TsA,1
eLorfTR9DP7noz7jsF69og,0
dA2lVg79LtB5kMyx3dIANg,0
1r9xmPVZqsiTNQr_FAcs8w,1
Ac52FTELfKifOWT4WOafpQ,1
xqlbLQDrWQmLZPdnB92Mzg,0
nE2kdBZjOO07j8uw8ESmbg,1
rT8eaLQKtosMtfopF_WTHg,0
H3bhdL4FtkujC5cWPaYfXQ,1
PcaUH8LAXd2aFbzMluYoyg,1
bhix_R9iI6RCM3PsSFxMHA,3
lrrUyxzlvqp-niBEj6_6dg,1
S4oe6TlWNqfMSBEL30Ej3Q,1
ELIINdJ7w8FcfcGqoGbPoA,1
QqXvPJXPrP8Vb1IR6AtOOQ,1
Jrwc8lczFNNXOMolie1amg,0
yJkYsl0hOlG2-ITBe16ZIA,3
nK3-rDJ-hBTsZwsZw_4F1g,1
GQevJAnl6DWg80PJuOyX4g,1
7owvf-6q5pmVQXTxLI6Wqg,1
2NiBvT5zL272IRcxru_x9A,1
ljkkLrW1j-tZtrJq9SFjVQ,1
XlfoDBqi1diD9777_dRMLw,1
wNgzPOtnHE1prmh3bzWR1g,1
AqfEIxefqdArIWf9YUVAtQ,1
ncBPf_4toivivsi8b__cRw,3
d-McqjAh8i9f23RI_U3Y2A,2
FirWX-Ep5203TsdiGgShKg,1
5qK-Tjo3jJLHOSgvtMcmSg,3
a7PQyftj6OURt0f5evJRUg,0
98NaJ8FWzPuoymHfj6IIeA,1
2JeciNHrJE_tI-o2tUCu5w,1
oZE2Wrz8RPpFv5AmMVOzJw,1
bfIizwyT3-QXrntWbBpfKA,2
yc_5xqXkGTRKlFzN7o2CQQ,1
iH-BDuPiIV1Eag82oqXmAQ,0
vU_4dd08zDFMAAKo6c0-ew,1
uiMEbs0qSKhW55POXan9Sg,3
WzLXKlHrfN2Ml2fKPjyoRA,0
2hyciWHsqnbqdEkUvO3KuQ,1
ZVG4n6LANMW_ahaJH8dlTQ,1
F9tePBgROEAcd8xZqTZUfg,1
OiaoUB_UjY-VZ_xd5WKDmg,3
cRTkev8c66o6q6v7FstjLA,0
u5U7iPk2D6SPprqlT7yTGQ,0
RMiE7_RB0yreZqTrPEgBMQ,1
v_UM-AW9YYTCbWUNa-w1Gg,1
0KpoeCt1E-SQsUBwtjLAEw,1
72S_eNMpbbSL2kRgzy-iXQ,1
ryMOzHutHot4MKiUlH359Q,1
vHt0CSynqesXox-9nBj7uA,1
GAyHbuUTtKAdpHiFGJuezQ,1
iIe6PLxsZDVyrKf4ziKxyw,1
UoRSHohdGuzfrpydZ9j0Lg,1
es3Uj0jMtHstkvwNNhihNQ,1
dqSHsdKjsLXP8lqloBDPXg,0
9WXbKoq-92WPBSt0iccgow,0
-XbS3Nnpom0y-TH55VQUUQ,0
_ikylomPLdTgVtE0xWR_1Q,0
6aDfalYZOkWzwtVRA2wYaA,1
NxHLCT3PuylmuEDOsZfxWg,1
lqfuUf0rybIcy0fyUOhWVg,1
VRMNW1GXYihRxEnr1UI8hA,0
mShOJ9qFk79KnZq7E8k9hQ,1
S0Z8fKAUYTd2MKUuez-evA,0
CQDJ2y9sLxc0HfwNO5R3Ew,1
mNnivjpQEf8A6pqNChILRg,0
epYQaWrlSHQ7nkDZT9pBRQ,1
HQVzGJRnXnKnbC-7tfx-xg,1
cMoAyO10kXgzNEGSnUUjCA,1
WaPPcti0ZoGTDQzQqsYDfQ,0
1FAvxOUOGGyZoYNlAXACag,1
GC5wcui5uejRZTi8OCNPkQ,1
RSSZt1bcFHbvYYTI2he6lg,1
nYUkk67gpwaREyCPKFhE-g,1
ZrtROjmux0QieMkwqlnnTA,1
0Oskle2GkyYMseuJ3TDwRA,2
Mh3BljUFOtGwjdg_Gsol1g,1
7tVxrQKhAfkGK55bU_ObsA,0
fF63Nktb_nCe9jjHXrBS9A,1
HSumjjzNb_gltxMe4-zd5w,0
03eJ6dfI2P5T-ADdsNpHZg,0
bm5PjdlaanvkE2kBGfzCHg,1
cTQZbyY1S2BHEOs3pI_ADA,1
VFLf1AnhM_QMnnjZjsVO7Q,1
rB_A9FBY0raeBpIps1V3Lw,2
9vub2LM7Djy8P-LPumcLXA,1
0cITagiY3ytdRh6shZInxw,0
aLeXILXIM1RuHNywnupEMw,1
TF9hBlNNJYWrPntt5g1lFg,0
KF1IieTJ9gICmshzh_BdwA,1
8xsos7GhHO7C5YjRxOYGsA,0
nOPfYYy_Wxi4Lyt2xfvJzQ,1
KAgQ0bua30vuMZUmRHWcKQ,1
46yg8fJ8fVA1QSaaL7XfOw,1
NbQHD6DVge3n-UvfYYNE_g,1
x10GdGZDOzImzE3sF0020g,1
ad0LjmuXhUGBxTSkve5LZA,1
eQel7bUz75j0AVKnfsillg,1
hvqcMFMiCiuW_O2aQM7x5w,0
jzY_beeQKdvA-uZsqDke2Q,0
xJSnbW1xW3ea_FPS_rYoTQ,1
NoJEYFY5WUNoP8DbGWZHcg,1
e9UsRb-fmza5ukU8Ftduew,1
jGMoZYcrc9AdUIiMWaQZPw,1
YhZNYAnifMOmIddWh2YwcQ,1
WdjZK2Zti8mXSXXLYt-aoQ,0
gnJimvldn50TqJTt4Od0kQ,0
Nh1pLcq7TWNffAXUFUZSQw,0
khJ0v3wt3ia0O1YlvOc70w,2
6L5xQca-_DnJCXEGa3dJjQ,3
-kbEaXQsyEVgKUZRmui0zA,1
BsC8_eQMJ16Hg_wlsFi8jA,1
05_XQDjulv-TCbqYRIkp3Q,1
Y-hmtitiRfg7vmc3N-lTww,1
d84_mtSFHt8xgYTly2T-9A,1
PHhZy5zYULNF-oz-2Jz9KA,1
WaAg_R-hEyo5kab4t5fHoQ,2
NLJBHry230J4m_b2bkNZRg,0
O0UhNI9KHdY1wOdhEtT2vg,1
joCTjsILsL_gz4JP1xqT8g,1
gyDTYm_NDWXEHBPGnL-oRQ,1
kbq9QlIprqKpIWXZEXtGSA,1
2PnRXLAN3KFEu4g0OUL2iw,1
YyAtR1t_xkFWybUrX95sgw,2
DGaW-qWZc2aHYinHdAT7lQ,2
aLIJSHJfLQuFu3CamjOS2Q,1
i8BUEXriiKa-RmOImgbqaQ,2
DhFinOkLHd9JJb3Fr4O3_A,2
CgJT99OIV1sTbKvna9L4vg,1
n_4PTgvjsKc74u8AwXOfAQ,1
vPY81xMMWo3_cja04oqmmg,0
GQS7XSqm8P8afbChHlBW-Q,1
L6kFtq-C4dJJZJGk5Q8vRw,0
iYdJGoTt3i2UTOnj6zzUYQ,2
HVpTl8LrT5btvNRQwkvKVw,2
RHcfJ-l69RbBE4viU0-jwQ,2
umYyXD1zcTbRHQW4etg0hA,1
dDYbnQHBi0dqZH2kmiNaSA,0
56JttKUf9JnvTw4F1Dog8Q,3
H069fdb1NOIhFaIuLzAf1g,0
i5AN0dqzKGQ4z7Q76xpbNA,2
Sr6IKaj69NFT8R9jeQ3nbA,1
VtQxGoCzAFSzCb1JSFV2bQ,2
NtfAbj7MSj5IOhAsGM0-5w,1
3G_wGIblXDNRYg4xIe9VZA,0
UTj2l1Cdc6PFdPzVtJDndg,0
Z8SXv1u_6rKicQy9P7G6fw,1
IgnwXUy5o5A4rb76zZeUng,1
rMTdq8TV2dWeGjDCUtuKoQ,0
SnRJ97wHYu9An11uzXhIeQ,1
2KjeezSnpqbWjwyx1vIvjw,1
xjRr3wvKig1rWIalTyZYPw,3
Y22IfhXChXoRp3vKi6QwaQ,1
ThCqEavXwVOQu7t5LsITdw,1
T8-13dD8mV2qUI53wsUL6g,1
f-GwGqmGJ17F6w5CXcZkSg,1
I0k5wsN40oEnGRVb_9cBGQ,2
VADsDteqi8ac5-egcloI3w,2
5pPZ333KNTONrDR6QH2q6g,1
xxOHJFjVsrhMsJxtbCq2Dw,0
BwbPzuEuIN_oFmNRJIgHlg,1
qDxzLG96jUuH0F8NmX1rJg,1
dOKSdB0X4tF2EmgH_RHq0w,1
TMHLATP8gs5FRnL095tpgA,1
ofR58-THRRBOmm9yknLk7w,1
znDUBjt-m2qmXi_p3m3rDA,1
98-glq_UhUwYwx9SBVi2_A,1
Ny9cKPLAHjwUEoGjSCWzEw,1
IxJUgeO1VLw5WLTscMSveQ,1
d4bMBIhBELF_bhkT-Sig3Q,1
oKZPgeCOxnVSxudYcn1OtQ,1
_EjdwRr_Y5BLtz6BjjhFHQ,1
Vzm-IO2r4YdwKB0ke3u0ZQ,1
Hprj_60Rl4_62o2IyHUb5g,1
4aAf2nAr86lcDHzqWSaYuQ,1
ddouZi236BpT15DzXjRHiA,1
Xh0GgOn6LjfYJJUZQsjDTg,1
I9vXZQEpWvaGV69eVRwT3g,0
grZEbAsZwWA3yJMwDRl0Nw,1
mtjvQctnZEB-c__x5LXCvA,1
K28NUDrV8GbR_mn2WDLoLQ,1
tHejpimubCNPFhGqTsjyXQ,1
pf3kPNPGA15kggbgL92UXg,1
-DtaPJJ-beogNkDKusGhlA,1
znNyiHZs5TAX64WonjJ4dg,1
eRIgaUA3JFOxKXKH4mvshQ,1
z5IINIjYm2HfyvHXvGMLtg,1
3-HFGxmbzSax-NySJ_LzDg,1
dZaESUsCLIJgvD6ALvXNIA,2
VAyPkaXQeOHPoJ2S8TXT7w,1
HjdEgAATE1UgqfxG_0clDQ,0
2Q89PhkcyT9uZnQORmqMKg,2
iiO9uFKeWWgxuvP50Z_EyQ,1
FZBOSc21Z4lExHuBuw25Jg,1
J2LJ1IuLOj_BYyP8lUa7iA,1
FKgEsyrZbMhPU-UCo2g3cg,1
hm5Tgbj-IWQqe-ImqnBaNg,1
LOrxnwNJgxHZ5xSPjAp4XQ,2
bINwYZHW_KUWdqAlfBh_Bw,0
J9SdJg4aYz9-aRksSlApaA,1
870wJgRZMQLt9jNN8-RgQg,0
jvUeGNTr7M-FRyozqKRZzQ,2
jte_XM9Zo7TX86jlKwq5gg,1
DXvSkOomeOuljaArUNgfuw,0
fzL7sTgCYhoSIUpcQ7mrBA,1
nHJkBQ1o-hWDK9k_9ylf_A,1
GheMvm_dgcBTULpwzNuyBg,1
nOpytM8qazjVf2Gu0bqWmg,0
6eUJ3BbrP7tsEKwYhMI4_Q,1
wfCNNMkeJcpWr9jj1hcdAA,1
y_ktxjYF2WJ__IA05ctSBw,1
9MaxcVP6mYq0DxQqAMBM_A,1
0RMl1Or0qogBga5lCZMxpA,1
6UUBVPqLLHpwLnDSL0jMuw,3
uTBm1BXwhdUcLJy2-IIQTA,1
ajDnwze3tMd8c_xydIkD1A,1
mBWx_YzT-ZQPqqPGcBsiwQ,1
LZ0gCop-v5jOTmfGDQPVlA,1
G8yK38PuRB6H9c0M0gJedg,1
BNubIia7rJAqSRxioUZGxg,1
f0-KEhvOZeRx-Zfo6GoA_A,1
_gN4swME5esJZ2dOVH2u9w,0
daKmKAjFv3yLo1-1ykJbhw,1
1MpaVGIL6S58X5Pvz3jWvA,1
lGQdnscJ2J8MXBoWx3-SRw,1
pqsNkM5pgbio1x-2HQoefw,2
1SL4o9YkOxfJMXIx2jic7w,1
kz7O0_o6WrDQk1Kl8dKeHQ,1
F6rZDgYtqfjs9sQC6bv81w,0
c0GFFvF52YYz6fi6awEf_w,1
kIYJfoODzS2PA9VzFxo8DQ,0
8fYvO8ZMILIlPcYNB9IA1w,1
iIFcMHXGNDz8jbx_4H-xVQ,1
xJ7UfCqbWHRB4vaIiy5PEw,1
ECdZhYzuVKD79wxc0cNaQw,0
ubOoMnnqm5w30gh_eRNxkA,1
q8MUVVuQpfR6v0HBHmAFxw,1
Ha83c9FSnVxUj7DA_1m53w,1
o42CX6on3apxiYvaN0AiLg,1
68RJDN4urvs3i5-4EGeZBg,2
mtW6XmNlu4x05GsOIyGD3w,0
TJresValKB2aHcmrwNEskQ,0
QORQnn9U6QHac09XX-nAKg,1
35SEr0cPTuoBJ1DYQ686pA,1
OgtRp5Vc9o0g16x5DCPiJQ,1
YjJnGaqvCpxspBLxXrOA9w,1
psGo0e_HYSQrytkPFVE6Ng,1
kVNlMOvRZb432c0mirBNLA,1
T6pBz7Je2Bxz-Du_31LOwQ,1
_yWwXyxirer0clZxYd4VZQ,3
vb9T0nyp3BJEb6Ec_DCtOg,1
ebwM2pckHieHvK6h1scuBw,0
9h2FCxdB5uk4bjX3P47L9g,1
0DwMrcy7_X_C_mP8_QcXug,1
93ZUDaQQ_QLZ0G5ARjp2DA,0
q5sa3zjAwIYMAgfPVxOdHw,1
uR2GNRdrkY2KeYggp4bCUg,1
tY_Hmm0rT4sRDL-geEYQmg,1
vJvlrwpzdDz51V65yu3yzg,1
PlJ5Tf9T4QlFQoNZf99aTg,0
VRslgKF7uDpjLjdR_TD-LQ,1
h_x7ar9pFdHn-FmGD16Ccw,1
4I8-0DMV-UJvMFM_Zs_Y6g,0
hAN9gVT1a1i_YRdt74HapA,1
OMemu0U45_lEHmJ0l6AwOg,1
zhoF9Cd7rFGcKoG4E9yQqA,3
HAN3oWiJthngBAdalP4ggQ,1
qEe0mdIax3pz3DH4RPj3sQ,1
xaakBWR1vsk2jgdab78Zyg,1
1LysYiRg6lvwb76WHMfIyw,1
rK0Sz8xlX-ni_u_K9CQq-g,0
Kp8SRWesaJCjZnsjMMy7mg,1
9wnopSkB45LeZcpvvzx8cw,2
ZLuWpmvO41w2bSwufgfUlQ,1
I5lmLFi76ru5Ky_amax8lQ,2
pDwpui_M8LZ5I6DaXUDVmg,0
A3QOTEpt6hRd4Ta5qFpwqg,0
lnv844c86Q-UMtBHxqDUEg,1
03hmuxN-jpGWjdtBnhV2AQ,2
w9h-pTp1K6JMos-xzl3Wyw,1
6XMpuxp5vzCjF0DbhbEldw,1
ZeB9AUZ6pdZmpWQGSx8NKA,3
MiUrif_vYOuITF4ALf7WHA,1
XLmXf5jPe-Ls6sId4hHGpA,3
TRrPVzJ0kJVm-11rYO9faw,0
QL7FeE8Izak6xi0GG-SnJg,1
aEnoF_79jQE83s-I756n8w,0
-voRkfS42YKYsrJ9DV0FxQ,1
ILA41PhErg4bl1royzDX4g,1
iiEjVLb4JDLE2xl8YGR-Gw,0
c5eP418YVV3uCg_Vp5Wv9Q,1
DmgWQ9UiAEfovtDpa_-OKw,1
hDiF5osOoINuE5w1SO7Hkw,0
Kbbm6Vd5UdbP10dwjBghRw,1
hrrPxT846kLGs7ehEtLmRg,1
LhbnPmr6aZG9xGZJ3dCiug,0
277ETKOLg1XreTWL8hGlHw,1
yw5h0Je9x-4bJepi7AIQ9Q,1
FcJ7DkL-UKj8RLUi08lyfg,1
Go1avDDg--JjbdI2aRJQog,3
NxzrO9KaQezZEzSpRqCxwA,1
k5pA0N9K2zy5OQZSqeC0jQ,1
84ezTxVxTCmI65_UeYRJcA,1
yfvldEvsIfzcvWqmU8un3w,0
70xPPH9jN7TI9etfueFetA,1
hF6UHbfYK3RifgBC85XS5Q,2
AFH56n1hVLIHQtr5BvezTQ,1
GOav54PpK1x1y8NEsUMk0Q,2
AyOLu1vg-CZtVVhYRKJYAA,0
aP2L6aSpQEIKAS1sx3G8Lw,1
qjLlFfu2pnJ9lVYlj-4QVg,1
xUEoAG8qto7HXQnEqMcuuA,1
YTmyUCOyNbyDFnNMbYnH_g,1
Fhjzzo7ranqqgEdbiPD50Q,1
O1ird5yRyuDFnOmYu90OoA,2
QhlKHoKmL371ZYk1UW2Y9A,0
T-Syj3-lGhkx3Ql7_B_QGw,3
a3nywjjHRweFT-4rOap12g,2
nZRJu778hO66F11QUS53nA,0
rIT-2aXUkBFeDBHjAz24Vw,0
q5HePwBjh9xSV9-mYvC5Mg,0
gOOfBSBZlffCkQ7dr7cpdw,1
n4uDGwRGtJ3vW2Adbha_wg,1
NSaTps4xn23kPyGzjrMa4Q,1
E6VoYfE4YDQueOHYpdyQaQ,0
KHC1UUCbfr9G9rLRUgHnlA,1
KnV-IaFLBNR4aT7c_voXjQ,1
EzC51yOetmrju2DPP72iRA,1
Vqfmezyg22EQUTh6sTxDJg,1
Fufm0lM0opOKXiu30ZQjDA,1
39irKvcTTf6sj8WimdRXxQ,2
c93AzlUc_j0C-lkWBG92Sw,2
V-jICfSJcUC794xewtRI5A,1
A7IQT6RYVSWkvEAbiLCdtQ,1
Jwwkt9oAKsNF4AuItTIdPw,1
TaR8jFGD5OvHaY_ve7m4Rw,1
nHdsHdq35JflGzliWVqG-Q,1
lcAV3UrerZaBFqD3-QIlMg,1
D9ICU7RGXtqzD9q83Wg79Q,2
ORyR5StmKX5HjvFEV1oBXQ,1
vC23Fq8lMkNiZ4F8yh3ukQ,1
TPdaLEGufV5JnONni8u9fw,1
NGZoDem4-cULrT42kzTOXQ,0
VkeVbH5zcm0MBKuKtytGKw,0
cxnbk6t6L3jnfT5n2Hbl3Q,1
OH3baEaklANPe1farAKgRg,0
r6JuhqakByGOXdwii3Sa-w,1
o_1n7lIXD9vV3lBGysj-IQ,3
KSUpHqi0pu-rpouVs-KVdA,1
CaQj2sgb49cII1mJ1tedbg,0
SUd3IyEN7n5OYEGyt_U5lg,1
d6_UHGiMQb5_m8mi_tRc2Q,2
VQPvUFt_F9lYA0g_WWMp1g,1
iyqORKCbsnP7FdLUj8CJyQ,3
wFfFPz8vunUrai0jPTNBcg,1
IJx1rrQPU5vNxCgV3f4MYA,0
wftmt-n8OUA4Ng3bWWH5dw,1
lE7rlU_kOvLhhOGFEutgVA,1
pwablDuLsQOdpHAEcNFtww,1
RpZMz6m-BvUjWOjgN_5_Tw,1
Y_IdXaaFzRr13kai9vfqgQ,1
2RsLaIEnNUIzjQyCvPCNWA,1
wX8btbqgyFh0yHgmyR8ovA,1
YuhAHVsstmDENWuZM30tMA,0
9ypHY6MNp3CDDdQJ_d817A,2
PmVxbit6HDDsEUS-j9aDfg,1
1CE0Jy_ebiUfl6jcRmPeXQ,1
AEDMHHsQ9FWb6hiv_RaQMQ,1
3v8vcGGeJRZXTGxpeyq0gA,1
Z987MDWwpXbijD6UEM30Xw,1
QJ8nA9dgfJagX66238Ne5A,1
cduxK7fng02Xw9Y9uA4DGg,1
W36vefYka0IZAPWygxJtqg,0
NMZ6c3oDytveRRZ81tI_BQ,1
o6jHRzuoTDCt6xiJA3VwUQ,1
41qbd6aGiz2GWp7TI8HSEg,1
PKJgFHlglb9Z2k2UQX3QWw,0
RcxVK_OEXv3MccIo0nYMZg,2
NYMUlUYYEb3H0nKsauj-yw,1
0Ou0IHbOpltP7A8gY6QUMw,0
LGji5xMcbBROPiip4mu_LQ,1
sdl60K7ephAJnkXC5a5u6g,2
8nWjW3T35-Mw0tcffe1KIg,1
wcYar8rgLFA7Mu3wJUqEgQ,1
rLyGCFULUSbLCt8J3U0_kA,1
joMyW9KcBEsHJxQuAMulaQ,1
wkvidfk5S5bBAZ4sKEMf-w,0
1pVxBFNio5aFS3ryw2xVmw,0
KkRUprt06Jg8ANLIQLPijQ,0
WEw08dCcOiwH3Sw1f_8DKQ,1
KwG3LK1cehBodSBb1zuIkw,3
